ID,Comunidad Autónoma,Año,Todas las causas,Enfermedades infecciosas y parasitarias,Tumores,Enfermedades de la sangre,Enfermedades endocrinas,Trastornos mentales y del comportamiento,Enfermedades del sistema nervioso,Enfermedades del sistema circulatorio,Enfermedades del sistema respiratorio,Enfermedades del sistema digestivo,Enfermedades de la piel,Enfermedades del sistema osteomuscular,Enfermedades del sistema genitourinario,"Embarazo, parto y puerperio",Afecciones periodo perinatal,Anomalías congénitas y cromosómicas,Síntomas no clasificados,Causas externas,Población,Renta,Inversión,Tasa pobreza,Médicos especialistas
17,La Rioja,2016-01-01,0.9509615384615385,0.01346153846153846,0.27307692307692305,0.003205128205128205,0.02596153846153846,0.05705128205128204,0.07403846153846154,0.2798076923076923,0.09134615384615384,0.047115384615384615,0.001282051282051282,0.013141025641025641,0.025,0.0003205128205128205,0.0009615384615384616,0.001282051282051282,0.008974358974358975,0.03493589743589744,312000.0,25636.0,1169.6304785652633,11.9,555.36
0,NACIONAL,2015-01-01,0.9105106658047835,0.016304675716440422,0.2399935358758888,0.004369747899159664,0.030305968541262662,0.045966386554621846,0.05566688213747037,0.26760827407886234,0.11171730230553759,0.043869855634561514,0.0033678086619263093,0.008937728937728939,0.026220642102995045,3.2320620555914674e-05,0.0014522732169790994,0.0017280758457229046,0.020478345184227538,0.03249084249084249,46410000.0,23219.0,1176.8890815966688,22.1,85858.5
1,Andalucía,2015-01-01,0.8573588949749941,0.0172660157180281,0.20791855203619908,0.004227196951655156,0.029292688735413196,0.030197666110978804,0.049106930221481306,0.28010240533460345,0.10083353179328412,0.04517742319599905,0.0027387473207906646,0.008835437008811621,0.02420814479638009,1.1907597046915931e-05,0.0017266015718028103,0.0019052155275065493,0.02719695165515599,0.02661347939985711,8398000.0,17235.0,1007.0433258380192,35.7,12932.92
2,Aragón,2015-01-01,1.0854655563966693,0.016729750189250568,0.2815291445874338,0.0051476154428463285,0.04277062831188493,0.06139288417865254,0.06487509462528387,0.34307342922028766,0.11839515518546556,0.05246025738077214,0.0035579106737320216,0.01794095382286147,0.028917486752460256,0.0,0.0012869038607115821,0.0021953065859197578,0.009613928841786525,0.03557910673732021,1321000.0,24874.0,1206.5960254609063,14.4,2919.41
3,Asturias,2015-01-01,1.2978927203065134,0.017241379310344827,0.34511494252873565,0.004980842911877394,0.03582375478927203,0.08074712643678161,0.06465517241379311,0.42030651340996167,0.15488505747126435,0.059770114942528735,0.0047892720306513415,0.013793103448275862,0.03333333333333333,9.578544061302681e-05,0.0004789272030651341,0.002586206896551724,0.011398467432950192,0.047892720306513405,1044000.0,20471.0,1425.363541062636,16.7,2349.0
4,Baleares,2015-01-01,0.7371124889282551,0.02178919397697077,0.19468556244464127,0.002745792736935341,0.03392382639503986,0.029583702391496897,0.047209920283436665,0.21417183348095659,0.0821080602302923,0.031443755535872454,0.0018600531443755538,0.007705934455270151,0.02409211691762622,8.857395925597875e-05,0.00141718334809566,0.001328609388839681,0.011071744906997343,0.03188662533215235,1129000.0,25002.0,1171.6590868044998,21.7,2178.97
5,Canarias,2015-01-01,0.7103902209685002,0.013540197461212978,0.2007522331922896,0.003008932769158439,0.043676539727315465,0.026469205453690643,0.034649741419840153,0.1923836389280677,0.09186647860836859,0.03385049365303244,0.0034790785143394448,0.005265632346027269,0.020545369064409968,0.0,0.001222378937470616,0.0014574518100611191,0.009261871180065821,0.028960977903149977,2127000.0,19065.0,1238.568947542942,28.5,3892.41
6,Cantabria,2015-01-01,1.0361921097770155,0.012349914236706689,0.2993138936535163,0.002915951972555746,0.016295025728987993,0.08747855917667238,0.06226415094339623,0.28250428816466555,0.13636363636363638,0.05042881646655232,0.0013722126929674098,0.012349914236706689,0.01955403087478559,0.0,0.002058319039451115,0.0012006861063464836,0.01869639794168096,0.03104631217838765,583000.0,21122.0,1347.5868845571617,14.9,1002.76
7,Castilla y León,2015-01-01,1.1892045454545455,0.020454545454545454,0.3192775974025974,0.00689935064935065,0.04756493506493507,0.05393668831168831,0.06623376623376623,0.3540584415584416,0.15190746753246753,0.054910714285714285,0.006371753246753247,0.016883116883116885,0.03405032467532468,4.0584415584415584e-05,0.0010551948051948053,0.0016233766233766235,0.017694805194805194,0.03624188311688312,2464000.0,21603.0,1321.881253796785,18.3,4780.16
8,Castilla La Mancha,2015-01-01,0.9699610516066212,0.011148977604673808,0.2392405063291139,0.005306718597857838,0.03291139240506329,0.0501460564751704,0.05905550146056475,0.27210321324245373,0.13962999026290165,0.05253164556962025,0.004673807205452775,0.010077896786757546,0.033495618305744886,4.8685491723466414e-05,0.0011197663096397274,0.0015092502434274587,0.020545277507302822,0.03641674780915287,2054000.0,18069.0,1174.7330435691463,28.5,3676.66
9,Cataluña,2015-01-01,0.8770416441319632,0.013831800973499188,0.23546511627906977,0.004921579232017307,0.02489183342347215,0.061506219578150355,0.06579232017306652,0.24238777717685236,0.09583558680367767,0.04441590048674959,0.0025283937263385617,0.006206057328285559,0.025730124391563008,5.4083288263926445e-05,0.0012709572742022714,0.0016495402920497565,0.01133044889129259,0.03922390481341266,7396000.0,27630.0,1144.653265851351,13.9,14052.4
10,Valencia,2015-01-01,0.8994321638612857,0.019265868992090852,0.23561143784222266,0.003934293246805922,0.030014195903467857,0.041533157574528495,0.06248225512066517,0.27278442506590955,0.1044007300750355,0.0403569255729061,0.0033867369701886026,0.009207057392009733,0.028168728452646525,4.0559724193875484e-05,0.0012776313121070776,0.0015007097951733929,0.016670046643682823,0.028797404177651593,4931000.0,20301.0,1112.0155455774432,25.3,8777.18
11,Extremadura,2015-01-01,1.059705611775529,0.014075436982520699,0.3042318307267709,0.002943882244710212,0.02989880404783809,0.03689052437902484,0.05400183992640294,0.3231830726770929,0.13716651333946642,0.051241950321987126,0.003219871205151794,0.011499540018399264,0.031186752529898804,0.0,0.0022079116835326588,0.0020239190432382705,0.031186752529898804,0.02474701011959522,1087000.0,16460.0,1286.600178333302,29.0,1967.47
12,Galicia,2015-01-01,1.162862385321101,0.018972477064220183,0.30396330275229355,0.006422018348623854,0.03875229357798165,0.07911926605504588,0.05622018348623853,0.3494678899082569,0.14594495412844036,0.052623853211009174,0.005357798165137614,0.00708256880733945,0.030422018348623854,0.0,0.0012110091743119265,0.0018348623853211008,0.019889908256880733,0.045577981651376144,2725000.0,20794.0,1247.0574177302883,19.4,4877.75
13,Madrid,2015-01-01,0.7320574910170287,0.014872676144352446,0.19967192626152167,0.002983908764255585,0.018747070770192158,0.02969848461177941,0.039806280268708014,0.18932979221996563,0.11466958287767537,0.032104358693954074,0.002765192938603343,0.0064521168567411346,0.022012185596000627,3.124511795032026e-05,0.0015935010154663333,0.0013435400718637713,0.033666614591470086,0.02230901421652867,6401000.0,31907.0,1142.0748002182033,15.1,13058.04
14,Murcia,2015-01-01,0.7672814207650273,0.01400273224043716,0.19699453551912569,0.0032786885245901644,0.028688524590163935,0.028346994535519126,0.0546448087431694,0.22418032786885247,0.1060792349726776,0.039344262295081964,0.0032786885245901644,0.005942622950819672,0.0282103825136612,6.830601092896175e-05,0.001912568306010929,0.0018442622950819673,0.005942622950819672,0.024521857923497266,1464000.0,19462.0,1126.146975628214,31.8,2562.0
15,Navarra,2015-01-01,0.8930817610062893,0.0110062893081761,0.25566037735849056,0.0036163522012578617,0.038050314465408804,0.05345911949685534,0.0729559748427673,0.23553459119496856,0.09968553459119497,0.03962264150943396,0.003930817610062893,0.013364779874213835,0.020754716981132074,0.0,0.0014150943396226414,0.001572327044025157,0.0029874213836477985,0.039465408805031445,636000.0,28520.0,1466.7440050178056,9.6,1481.88
16,Euskadi,2015-01-01,0.9944983818770227,0.01678224687933426,0.2948220064724919,0.0050392972723069815,0.03092926490984743,0.06292186777623672,0.06749884419787332,0.2677300046232085,0.09819694868238558,0.04498381877022654,0.003744798890429958,0.011511789181692095,0.02431807674526121,0.0,0.0012944983818770227,0.0020804438280166435,0.03125288950531669,0.0313915857605178,2163000.0,30046.0,1602.4155076909176,10.9,4650.45
17,La Rioja,2015-01-01,0.9913461538461538,0.01826923076923077,0.27532051282051284,0.003205128205128205,0.028205128205128202,0.052564102564102565,0.08365384615384616,0.3038461538461539,0.09166666666666666,0.046474358974358976,0.001282051282051282,0.01282051282051282,0.020512820512820513,0.0,0.0009615384615384616,0.0009615384615384616,0.010256410256410256,0.041346153846153845,312000.0,25453.0,1127.120687750854,17.1,533.52
0,NACIONAL,2014-01-01,0.8520718975352491,0.014009256269508125,0.23738671832956626,0.003840275535464428,0.028012054676568723,0.04026692498116457,0.05035841136583791,0.25270261543429123,0.09437304918738565,0.04172855451512216,0.002837154235281455,0.00791949198148746,0.024819718006673125,1.9373587342589602e-05,0.001674738994726079,0.0017823700355182432,0.018260682380798622,0.03208050801851254,46455000.0,22218.0,1144.7586211822343,22.2,84083.55
1,Andalucía,2014-01-01,0.7904886769964243,0.01495828367103695,0.2036710369487485,0.0033253873659118,0.024302741358760427,0.02733015494636472,0.04469606674612634,0.26215733015494636,0.08177592371871276,0.04189511323003575,0.002836710369487485,0.007568533969010726,0.02220500595947557,7.151370679380215e-05,0.0022765196662693685,0.0018593563766388557,0.021525625744934447,0.02803337306317044,8390000.0,16413.0,978.0683339086567,33.3,12836.7
2,Aragón,2014-01-01,1.034789156626506,0.015737951807228916,0.285617469879518,0.005045180722891567,0.041792168674698794,0.056927710843373495,0.05926204819277108,0.31558734939759037,0.10384036144578314,0.04909638554216868,0.0023343373493975904,0.01905120481927711,0.029743975903614456,7.53012048192771e-05,0.0012048192771084336,0.0017319277108433736,0.01355421686746988,0.03418674698795181,1328000.0,24308.0,1205.8162904305423,16.9,2855.2
3,Asturias,2014-01-01,1.2155597722960152,0.01584440227703985,0.3366223908918406,0.004554079696394687,0.03377609108159393,0.07324478178368121,0.06499051233396584,0.38614800759013285,0.13111954459203035,0.05550284629981025,0.0022770398481973433,0.012618595825426945,0.0349146110056926,0.0,0.0008538899430740038,0.0020872865275142313,0.011669829222011386,0.04933586337760911,1054000.0,19594.0,1402.3522344537694,16.7,2266.1
4,Baleares,2014-01-01,0.700625,0.014017857142857143,0.18901785714285715,0.00375,0.026607142857142857,0.03544642857142857,0.041875,0.20428571428571426,0.06946428571428571,0.032857142857142856,0.003125,0.009375,0.023482142857142858,0.0,0.0015178571428571428,0.0013392857142857143,0.012767857142857142,0.03169642857142857,1120000.0,23892.0,1070.9561370420563,17.9,2094.4
5,Canarias,2014-01-01,0.6766288951841359,0.012322946175637395,0.19971671388101983,0.0031633616619452317,0.06421152030217187,0.022285174693106705,0.03295561850802644,0.16468366383380548,0.07969782813975448,0.027714825306893294,0.0029745042492917845,0.0058545797922568464,0.021435316336166195,0.0,0.00113314447592068,0.002030217186024551,0.009820585457979225,0.02662889518413598,2118000.0,18536.0,1233.0156672630496,27.6,3770.04
6,Cantabria,2014-01-01,1.006655290102389,0.0189419795221843,0.29180887372013653,0.0032423208191126283,0.015017064846416383,0.05819112627986348,0.05392491467576791,0.2779863481228669,0.125938566552901,0.04590443686006826,0.004266211604095563,0.007508532423208192,0.029522184300341297,0.0,0.0011945392491467576,0.0015358361774744026,0.02372013651877133,0.04795221843003413,586000.0,20568.0,1338.6722305170556,20.6,1031.36
7,Castilla y León,2014-01-01,1.118189134808853,0.017867203219315893,0.31835010060362173,0.0053521126760563385,0.04748490945674044,0.045392354124748485,0.06100603621730383,0.33271629778672035,0.127364185110664,0.05577464788732395,0.004225352112676056,0.01545271629778672,0.029537223340040244,0.0,0.0011267605633802818,0.0021327967806841048,0.015010060362173039,0.039396378269617706,2485000.0,20737.0,1282.3474729201223,20.4,4622.1
8,Castilla La Mancha,2014-01-01,0.8891630382196419,0.010546686018384132,0.23507498790517659,0.00382196419932269,0.029704886308659893,0.04267053701015965,0.052588292210933724,0.2540396710208031,0.11659409772617318,0.04639574262215772,0.0046444121915820025,0.009820996613449444,0.028785679729075957,0.0,0.0011127237542331882,0.001741654571843251,0.016690856313497822,0.03492985002418965,2067000.0,17099.0,1151.8158159260358,28.4,3596.58
9,Cataluña,2014-01-01,0.828747127990269,0.014096499526963102,0.2328828220029734,0.004906068387619949,0.023300446006217054,0.05345316934720908,0.06203541019056629,0.22880118934991214,0.08490336531963778,0.04076226517096905,0.00195972428706582,0.004933099067441546,0.023949182321935398,1.3515339910798756e-05,0.0014866873901878631,0.0014731720502770644,0.012650358156507637,0.03714015407487498,7399000.0,26403.0,1117.8975536457904,15.8,13614.16
10,Valencia,2014-01-01,0.8399029714978775,0.013543561754598745,0.23193854861532243,0.0036385688295936932,0.028643622397412576,0.04087325651910249,0.058257529816050126,0.2576915302203356,0.08338386901152213,0.03943804325854053,0.0030321406913280777,0.008995350717606631,0.02684455225389125,0.0,0.0014958560743885184,0.00155649888821508,0.013341419041843541,0.027228623408126137,4947000.0,19469.0,1084.3521352357177,26.2,8310.96
11,Extremadura,2014-01-01,0.9880146386093321,0.015279048490393412,0.2758462946020128,0.003202195791399817,0.027538883806038427,0.026349496797804208,0.05068618481244282,0.3136322049405307,0.11244281793229642,0.053796889295516924,0.003019213174748399,0.010430009149130833,0.03010064043915828,0.0,0.0012808783165599268,0.0031107044830741082,0.03549862763037512,0.025800548947849958,1093000.0,15564.0,1207.9556035971107,33.1,1912.75
12,Galicia,2014-01-01,1.0926980649872216,0.01529755385177072,0.3005841548010223,0.006754289886820007,0.0271631982475356,0.07108433734939759,0.05129609346476816,0.34998174516246805,0.11953267615918217,0.051259583789704265,0.005111354508944871,0.00624315443592552,0.026542533771449436,0.0,0.0008397225264695145,0.001606425702811245,0.013179992698064986,0.04622124863088718,2739000.0,19782.0,1201.9943258743228,15.4,4820.64
13,Madrid,2014-01-01,0.6754077791718947,0.010915934755332497,0.20257214554579672,0.001756587202007528,0.015119196988707654,0.02278858218318695,0.03056775407779172,0.17951693851944792,0.09840025094102886,0.03125784190715182,0.0018193224592220828,0.00428168130489335,0.021941656210790462,1.5683814303638644e-05,0.002352572145545797,0.0012547051442910915,0.030912797992471767,0.019934127979924717,6376000.0,30574.0,1094.465121063417,14.7,12752.0
14,Murcia,2014-01-01,0.7111491108071135,0.012722298221614227,0.19555403556771547,0.0029411764705882353,0.02667578659370725,0.023461012311901504,0.04753761969904241,0.20868673050615594,0.08652530779753763,0.03816689466484268,0.0025991792065663474,0.005198358413132695,0.02777017783857729,0.0,0.0022571819425444596,0.0017783857729138169,0.00506155950752394,0.024213406292749658,1462000.0,18260.0,1110.438562848795,37.2,2558.5
15,Navarra,2014-01-01,0.8665094339622641,0.011949685534591194,0.2588050314465409,0.0037735849056603774,0.034748427672955974,0.043867924528301884,0.06446540880503145,0.23286163522012576,0.09402515723270441,0.04449685534591195,0.001572327044025157,0.011477987421383647,0.01839622641509434,0.0,0.001572327044025157,0.0042452830188679245,0.006918238993710691,0.03333333333333333,636000.0,27524.0,1403.235722282887,11.9,1520.04
16,Euskadi,2014-01-01,0.9314549653579677,0.014780600461893764,0.2937182448036952,0.003464203233256351,0.027159353348729796,0.0548729792147806,0.05958429561200924,0.2491916859122402,0.08651270207852194,0.04378752886836028,0.002725173210161663,0.010115473441108545,0.022632794457274827,0.0,0.0007852193995381062,0.0023094688221709007,0.02725173210161663,0.0325635103926097,2165000.0,28946.0,1586.0460779039383,10.2,4611.45
17,La Rioja,2014-01-01,0.9191082802547771,0.009554140127388535,0.2503184713375796,0.0044585987261146496,0.028343949044585988,0.054140127388535034,0.07643312101910828,0.28312101910828025,0.08853503184713375,0.04363057324840764,0.0009554140127388536,0.014012738853503185,0.021974522292993633,0.0,0.0009554140127388536,0.001592356687898089,0.006050955414012738,0.03503184713375796,314000.0,24471.0,1113.588878326873,16.2,527.52
0,NACIONAL,2013-01-01,0.8379348829223273,0.013326036099843324,0.23827828214538663,0.0035176957912132724,0.026197068229133133,0.03643680381173138,0.04611422316657009,0.25214946451183656,0.09135492455948319,0.04158993840276436,0.002768656235915266,0.007213529929388535,0.025087459489622908,3.8632412594166507e-05,0.0015302727877578178,0.001626853819243234,0.019202455304444872,0.031502586225398664,46593000.0,21899.0,1141.8487218132666,20.4,82935.54
1,Andalucía,2013-01-01,0.7832359604149278,0.013234768093478002,0.20775008942410875,0.0029211875521640636,0.021414093239537378,0.02384642899725766,0.04081316322880649,0.2584237510432813,0.08103016573268153,0.043984738285441756,0.002873494694169548,0.007702396566114224,0.024227971861213785,7.153928699177298e-05,0.0021938714677477047,0.0015380946703231191,0.023703350423274115,0.027506855848336714,8387000.0,16221.0,1009.7486736852939,29.1,12915.98
2,Aragón,2013-01-01,1.0009745127436283,0.0143928035982009,0.28215892053973013,0.0036731634182908543,0.036281859070464766,0.04692653673163419,0.05014992503748125,0.3159670164917541,0.09452773613193403,0.053298350824587705,0.0017241379310344827,0.018215892053973014,0.026386806596701645,0.00014992503748125936,0.000974512743628186,0.0017241379310344827,0.0239880059970015,0.03043478260869565,1334000.0,24041.0,1210.7533268112372,16.1,2748.04
3,Asturias,2013-01-01,1.1979284369114878,0.013841807909604518,0.3408662900188324,0.0031073446327683617,0.03352165725047081,0.06713747645951036,0.06346516007532957,0.3930320150659134,0.1224105461393597,0.050659133709981166,0.003766478342749529,0.011770244821092278,0.031732580037664784,9.416195856873823e-05,0.0007532956685499058,0.0016007532956685499,0.010263653483992467,0.04990583804143126,1062000.0,19518.0,1391.6725701917153,14.1,2293.92
4,Baleares,2013-01-01,0.6888489208633094,0.012859712230215828,0.1873201438848921,0.0028776978417266188,0.024280575539568344,0.030485611510791363,0.039928057553956835,0.21097122302158275,0.0678956834532374,0.033543165467625896,0.0025179856115107916,0.0057553956834532375,0.02284172661870504,0.0,0.00170863309352518,0.0014388489208633094,0.014838129496402879,0.0295863309352518,1112000.0,23304.0,1057.7174669398212,19.8,2012.72
5,Canarias,2013-01-01,0.646157495256167,0.011053130929791271,0.20256166982922202,0.0023719165085388993,0.05934535104364327,0.0226280834914611,0.03135673624288425,0.1476280834914611,0.07324478178368121,0.028984819734345354,0.0021821631878557873,0.005265654648956357,0.020967741935483872,4.743833017077799e-05,0.0009013282732447817,0.0017552182163187856,0.008444022770398482,0.027419354838709678,2108000.0,18512.0,1224.5986203564987,28.4,3646.84
6,Cantabria,2013-01-01,0.952891156462585,0.025170068027210883,0.28656462585034015,0.00272108843537415,0.011054421768707483,0.06428571428571428,0.04727891156462585,0.2685374149659864,0.10595238095238095,0.03945578231292517,0.004591836734693877,0.0020408163265306124,0.028741496598639456,0.0,0.0017006802721088435,0.0010204081632653062,0.013945578231292517,0.04982993197278912,588000.0,20159.0,1310.3518137771796,17.8,981.96
7,Castilla y León,2013-01-01,1.0976456504389465,0.017318435754189943,0.32254588986432564,0.004948124501197127,0.04229848363926576,0.04158020750199521,0.05514764565043895,0.33080606544293695,0.12286512370311253,0.05387071029529131,0.004668794892258579,0.01249002394253791,0.028970470869912213,3.990422984836393e-05,0.0013966480446927375,0.0017158818834796486,0.018236233040702314,0.038747007182761375,2506000.0,20550.0,1289.143405720704,17.5,4510.8
8,Castilla La Mancha,2013-01-01,0.8750840134421508,0.009649543927028326,0.23470955352856457,0.0035525684109457513,0.03504560729716755,0.03586173787806049,0.04699951992318771,0.26039366298607775,0.10470475276044167,0.044599135861737874,0.004080652904464715,0.00897743638982237,0.02784445511281805,0.0,0.0014402304368698992,0.0016802688430148825,0.016898703792606818,0.038646183389342295,2083000.0,17351.0,1166.5251686635736,31.3,3582.76
9,Cataluña,2013-01-01,0.8169689641273681,0.014160956603520087,0.23483810291549106,0.00471584038694075,0.024963052532580948,0.05046352277307538,0.05740964664785705,0.22875184737337095,0.0823055219669488,0.039943571140669085,0.001625688566438264,0.00514577455327153,0.0216310627435174,5.374177079134758e-05,0.0012360607282009943,0.0017063012226252857,0.012253123740427248,0.03576514846164181,7443000.0,25795.0,1108.3917523970454,13.9,13099.68
10,Valencia,2013-01-01,0.8157640426816992,0.011979061807932354,0.23032011274411116,0.004026575397624321,0.027159251056976044,0.03720555667404872,0.05065431850211395,0.25548620897926316,0.0823032011274411,0.03909804711093215,0.002939400040265754,0.006603583652103885,0.02671632776323737,4.02657539762432e-05,0.001067042480370445,0.001570364405073485,0.012522649486611635,0.026072075699617475,4967000.0,18987.0,995.3858759256036,23.6,8145.879999999999
11,Extremadura,2013-01-01,1.0057377049180327,0.015391621129326048,0.2937158469945355,0.003187613843351548,0.024043715846994537,0.026138433515482694,0.04544626593806922,0.3115664845173042,0.12668488160291438,0.05063752276867031,0.0023679417122040073,0.011111111111111112,0.03469945355191257,0.0,0.0010018214936247723,0.0014571948998178506,0.03287795992714025,0.02540983606557377,1098000.0,15532.0,1190.775784142452,30.9,1888.56
12,Galicia,2013-01-01,1.1054486015256084,0.01362150381402107,0.3066472938612423,0.005266981474754813,0.01761714493280058,0.0646930621140574,0.04678532509989103,0.3728296403922993,0.11725390483109335,0.05375953505266982,0.005412277515437704,0.005521249545949873,0.035524881946966944,0.0,0.0009444242644387939,0.0013076643661460224,0.017544496912459136,0.040719215401380314,2753000.0,19586.0,1238.015944566068,17.2,4845.28
13,Madrid,2013-01-01,0.6632196495619525,0.011936795994993742,0.20165832290362953,0.001955569461827284,0.014283479349186482,0.018836045056320402,0.03035043804755945,0.17442115143929912,0.09441489361702128,0.03119524405506884,0.001658322903629537,0.004020650813516896,0.021698998748435543,1.5644555694618272e-05,0.002002503128911139,0.0011264080100125157,0.033041301627033795,0.020603879849812264,6392000.0,30131.0,1108.6259225747363,13.4,12400.48
14,Murcia,2013-01-01,0.6923340177960301,0.011772758384668036,0.18692676249144421,0.003080082135523614,0.026351813826146476,0.0216290212183436,0.03648186173853525,0.21259411362080766,0.08569472963723478,0.03374401095140315,0.002532511978097194,0.00513347022587269,0.03114305270362765,0.0,0.0026694045174537988,0.002327173169062286,0.006844626967830253,0.023408624229979465,1461000.0,18181.0,1071.830584537346,26.8,2556.75
15,Navarra,2013-01-01,0.8356357927786499,0.010361067503924647,0.2491365777080063,0.0034536891679748825,0.019937205651491367,0.0326530612244898,0.06028257456828886,0.2467817896389325,0.08665620094191523,0.04395604395604395,0.003610675039246468,0.01130298273155416,0.021978021978021976,0.0,0.0009419152276295134,0.002354788069073783,0.00706436420722135,0.035164835164835165,637000.0,27060.0,1340.6326237762241,9.9,1490.58
16,Euskadi,2013-01-01,0.9087557603686637,0.014377880184331799,0.2830414746543779,0.0033640552995391703,0.029493087557603687,0.050506912442396315,0.05635944700460829,0.24972350230414744,0.08640552995391705,0.04341013824884792,0.0027188940092165896,0.010184331797235022,0.018525345622119816,0.0,0.0012442396313364055,0.0020737327188940094,0.022995391705069125,0.03433179723502305,2170000.0,28387.0,1607.179377734944,10.5,4817.4
